,id,screen_name,astroturf,fake_follower,financial,other,overall,self_declared,spammer,english,universal
0,943901242417283073,libor_fousek,0.6,4.8,3.0,4.2,4.8,2.6,2.7,0.923535423667034,1.0
0,1258482719593582593,sxbastianci2,0.2,1.8,0.6,2.5,2.1,0.1,1.3,0.795728227940139,0.6608500314332488
0,1525315880397201408,choppy1876_364,0.2,5.0,3.6,4.8,5.0,2.1,3.2,1.0,1.0
0,1486334921740550145,VanshCh62140355,0.4,2.8,1.0,3.4,3.4,2.4,1.6,0.7968624754031172,0.8169336709169681
0,1525315840664551424,TimeBroyen,0.4,3.6,1.7,4.8,4.8,2.9,2.9,0.9077975241648624,0.8148417533461276
0,1522942634926526468,Radhika58845495,0.2,3.8,0.8,4.9,4.9,4.2,4.0,0.9307543294922915,0.8963872382550993
0,1525315824323825664,AkashKu54593483,0.7,2.6,2.0,3.8,3.8,2.4,2.2,0.8036706514015852,0.8200051016814323
0,1525315958864216064,korbyvibin,0.3,5.0,4.0,4.8,5.0,2.0,2.0,1.0,1.0
0,1295080578845474823,08_josedaniel,0.2,2.0,0.9,3.2,3.2,0.0,0.4,0.7966368747455678,0.760577756485164
0,57637561,CPrichett,0.5,3.9,1.6,3.6,3.9,2.7,2.8,0.8076035454448582,0.8327856038833207
0,28467737,SchellyFrane,1.2,0.6,0.0,0.8,0.7,0.2,0.0,0.5778862084370772,0.43650814830094437
0,1426037708476977161,gjrjndnkzknd,0.1,2.9,0.3,4.6,4.6,4.6,2.2,0.8912318555080615,0.859576255252869
0,1525315919571976192,MarvinGore6,0.3,4.8,4.4,4.8,4.8,3.0,3.2,0.923535423667034,1.0
0,57463653,pliniodias,0.2,5.0,3.2,4.8,5.0,2.8,2.2,1.0,1.0
0,1254296873008902144,vandallisme,0.4,3.4,1.2,2.8,3.4,0.3,2.3,0.797075908158591,0.8068955728616037
0,1285824787495792643,Safarmussafir,0.6,1.0,0.2,2.7,1.6,0.1,0.6,0.7852210697594887,0.7784494983408411
0,978004645099589632,Treveland,0.2,4.9,3.6,4.6,4.9,3.2,2.9,0.926001528846822,0.9270685798190942
0,1521728889927921664,DokKim3,0.1,5.0,2.4,5.0,5.0,3.8,4.1,1.0,0.9338419498718862
0,1525316276209520640,c7trKAWASCxpNDg,0.0,4.0,2.0,4.6,4.6,4.4,2.6,0.8829632678129363,0.8885263643630983
0,240538604,HugoHdzOfficial,0.8,2.1,0.5,3.2,1.8,0.0,0.7,0.7892294694438972,0.7089830786080018
0,842176163371986944,prooker1,0.2,3.4,0.6,2.7,3.4,0.6,1.1,0.797075908158591,0.8148417533461276
0,1525317178412900352,PwinYeaa,0.4,4.3,3.2,4.7,4.7,2.9,2.9,0.8995513244218455,0.8421031637823202
0,1496942156874932225,Orozc11Frases,0.2,4.6,1.4,4.6,4.6,3.8,4.1,0.8912318555080615,1.0
0,1113310558458130433,LetsGetBrea2day,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.2520419704315795,0.37678996390568303
0,1233012072016826369,2IhEuQhN0rrJlZ1,0.5,1.0,0.2,3.8,3.8,0.2,0.3,0.8021481695167405,0.49449072748283696
0,632424953,xstinction79,0.3,3.2,1.2,3.4,3.4,3.1,3.2,0.7973765977480777,0.8288069415530707
0,136591989,Ariendaisy,0.2,2.8,1.2,2.4,2.8,1.0,2.2,0.797053679565984,0.8053429027352532
0,1300798904724717570,VasuPsp00565999,0.4,4.1,2.2,3.2,4.1,0.1,1.6,0.8199148539199458,0.8372129323854712
0,4343064433,VamshiRishi07,0.2,2.6,1.4,2.3,2.0,0.4,1.4,0.7946723107742963,0.8043181589918191
0,1525316514521522177,AmericoVizer,0.4,5.0,3.0,4.9,5.0,3.2,3.3,0.9373635156266058,0.9338419498718862
0,1525317131143114753,HungLe88050121,0.6,4.5,2.8,4.7,4.7,3.6,2.7,0.8995513244218455,0.9121502174127201
0,1506931131513700356,waimianxiazhey1,0.2,4.6,3.0,4.8,4.8,1.2,2.8,0.9077975241648624,0.9338419498718862
0,146838004,muratozekinci,0.5,1.6,0.0,3.2,3.2,0.2,0.4,0.7965971518887632,0.7527121552274618
0,1486582649015746560,cardabbean,1.2,3.4,0.0,2.3,3.4,0.4,1.8,0.7968624754031172,0.8052176344738626
0,250898327,david_kro,0.7,2.0,0.0,2.2,1.4,0.0,0.5,0.7668769621923945,0.37678996390568303
0,1525316598466113536,digo_wayan,0.1,5.0,3.4,4.8,5.0,2.3,4.9,1.0,1.0
0,2310547549,willgikandi,0.5,0.1,0.0,0.7,0.2,0.0,0.0,0.3342309004634953,0.6608500314332488
0,843300163389030400,tangperry98,0.4,4.5,2.0,4.6,4.6,3.2,2.7,0.8748575042966269,0.8532920387559139
0,1283260283108986885,JAYESH63637451,0.1,4.1,3.7,4.8,4.8,2.9,1.4,0.923535423667034,1.0
0,1521730419204698112,Naavyblocks,0.1,3.3,4.1,5.0,5.0,2.2,0.8,0.9373635156266058,1.0
0,1525316728657436681,NHendricks87,0.2,5.0,3.4,4.8,5.0,2.8,4.8,0.9373635156266058,1.0
0,1525314746383466496,Akhlak_Boss0,0.1,5.0,2.3,5.0,5.0,2.9,0.4,1.0,1.0
0,1525315070741430278,AhmedTaheeer,0.2,5.0,4.0,5.0,5.0,2.9,1.4,0.9413700201963071,1.0
0,2873031784,aloyce93,0.3,2.4,0.4,2.3,1.7,0.6,1.6,0.7874002196908744,0.7089830786080018
0,1055266851981279232,Dbljack3,0.2,4.9,4.1,4.0,4.9,2.2,2.1,0.9341430225241839,1.0
0,1374568485515358215,DeshDee35187202,0.5,4.1,3.6,4.6,4.6,2.5,1.4,0.8748575042966269,0.8963872382550993
0,1525316694805209088,DWhitneys85,0.4,4.3,3.5,2.9,4.3,2.5,3.1,0.8395863545645614,1.0
0,1515210061265924100,chila48454839,0.1,4.4,1.4,3.7,4.4,3.2,3.2,0.8595061719862279,0.8421031637823202
0,1525314116147093505,RSoledipa,0.2,4.9,3.0,4.4,4.9,3.0,2.7,0.9307543294922915,0.859576255252869
0,1511877312517574658,eldridgecapital,0.5,3.2,1.6,3.6,3.6,3.4,3.2,0.7983123643488195,0.8193478253485871
0,1061262982536081408,sanjay_koppula,0.2,2.5,2.3,2.5,2.5,1.0,1.2,0.7971612475312038,0.8052216892873937
0,1243247028945268739,MyMind_InColor,0.4,4.1,2.2,4.4,4.4,2.8,2.9,0.8595061719862279,0.859576255252869
0,1275036947900030976,MewengkangHenry,0.0,3.4,0.7,4.0,4.0,3.4,3.8,0.8100783815308749,0.8288069415530707
0,2285339875,Parikh4932,0.9,3.6,2.2,2.7,3.6,2.0,2.5,0.7983123643488195,0.8169336709169681
0,1510938011243974661,MukherjeeDhrubo,0.1,4.4,0.6,4.0,4.4,3.5,2.1,0.8524047631581662,0.8733944954488508
0,1513470004104429572,NomerNota1,0.2,4.6,3.2,4.8,4.8,3.1,3.7,0.9158377984126878,0.8733944954488508
0,1525315279798034432,MyWorld4DaTaken,0.5,4.3,3.8,4.3,4.3,3.2,3.5,0.8395863545645614,0.8885263643630983
0,1525316669593231361,MorganShaw511,0.4,5.0,3.6,4.6,5.0,2.2,4.1,0.9373635156266058,1.0
0,1519564579801493504,ux10pl506,0.8,3.4,0.6,4.1,4.1,0.8,2.2,0.8240917140475522,0.8052176344738626
0,1525315995342147585,RecaiYildizRTE,0.8,3.7,0.7,4.4,4.4,1.8,1.8,0.8524047631581662,0.8053088638387352
0,1425405240191426563,mafap8198,0.0,2.7,0.2,2.4,2.9,0.4,2.9,0.7967905786038864,0.8054309326193666
0,726236568667574272,braincool2002,0.0,3.4,0.5,2.6,3.4,1.8,1.3,0.7968624754031172,0.8054092120440788
0,1525315761858039808,WrexVillaruz,0.1,4.9,2.8,5.0,5.0,2.9,0.8,1.0,1.0
0,308540968,wajidhussainawa,0.4,0.8,0.2,2.2,1.4,0.2,0.4,0.7668769621923945,0.6945161422354588
0,1525316708717760514,BahramB98486894,0.4,4.1,4.4,4.2,4.4,2.9,2.3,0.8595061719862279,0.8512976800205249
0,41553147,MuffiZainu,0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.30618807248975083,0.2603678379426137
0,2424806112,diinokai,0.1,0.0,0.0,0.4,0.2,0.0,0.0,0.30618807248975083,0.2603678379426137
0,2163424328,tlorbs17,0.7,4.0,2.6,2.8,4.0,2.5,2.6,0.8100783815308749,0.859576255252869
0,1424716329982992389,ShafiKh61025462,0.2,3.7,2.1,3.9,3.9,3.8,3.4,0.8076035454448582,0.859576255252869
0,756638296932057088,ChaveFarrusca,0.2,0.5,0.0,2.0,0.5,0.0,0.1,0.4756769663222349,0.28846389695411967
0,1152208268195799044,INDIA63247218,0.4,0.8,0.1,0.2,0.4,0.0,0.0,0.4197222421546159,0.37678996390568303
0,1525316791408308224,Muhammad_000779,0.2,3.4,0.6,4.8,4.8,4.2,3.4,0.923535423667034,0.8733944954488508
0,914303394227011584,Sm4Hw,0.4,3.7,1.8,4.5,4.5,3.5,1.8,0.8670116134145492,0.8082278383974655
0,1525046734652440577,Pkgod99,0.4,4.7,4.4,4.8,4.8,2.9,2.0,0.9077975241648624,0.9197876419218655
0,1525316480178728960,ManakYt,0.4,2.8,3.0,4.1,4.1,3.4,2.4,0.8240917140475522,0.8148417533461276
0,1519321500314062848,ultralobbstaar,0.2,5.0,4.0,4.8,5.0,2.6,4.2,1.0,1.0
0,58075782,DaYell_BeatZ,1.0,1.0,0.0,2.5,1.1,0.0,0.1,0.7176911080698488,0.43650814830094437
0,1525316171595034624,KetanBheda7,0.4,3.7,1.8,3.4,3.7,3.0,2.8,0.8008799175144752,0.8327856038833207
0,1525316143220678657,JohnZoerner,0.4,3.8,4.7,4.3,4.7,2.8,1.2,0.8995513244218455,0.8662905376040458
0,826153955688189952,RetroPopeye,0.2,1.6,0.2,0.6,0.8,0.0,0.2,0.6414184221423734,0.31739450135566455
0,53578541,evi_Iglesias,0.1,0.5,0.2,2.0,1.0,0.2,0.8,0.7053377817049258,0.49449072748283696
0,1525316167279124480,EstradaCherilex,0.2,4.8,2.2,4.4,4.8,3.4,3.8,0.923535423667034,0.9338419498718862
0,1525316939547041793,funrockhead11,0.4,4.8,3.6,4.8,4.8,2.6,2.0,0.9158377984126878,0.9197876419218655
0,1256618795822694401,b_sharma_88,0.2,4.5,3.7,4.9,4.9,3.1,2.0,0.9307543294922915,0.9197876419218655
0,1459147384856973317,ZadeAzin,0.4,4.1,1.8,4.0,4.1,3.3,2.4,0.8240917140475522,0.8057684213303521
0,1491602971008073729,HiteshM72499567,0.6,4.3,2.7,2.5,4.3,2.1,2.5,0.8395863545645614,0.904303821618659
